2022-01-14T06:00:00Z,15.9243
2022-01-14T06:10:00Z,23.8939
2022-01-14T06:20:00Z,305.7813
2022-01-14T06:30:00Z,38.4626
2022-01-14T06:40:00Z,-15.2098
2022-01-14T06:50:00Z,-27.9180
2022-01-14T07:00:00Z,-31.3224
2022-01-14T07:10:00Z,80.6939
2022-01-14T07:20:00Z,45.3328
2022-01-14T07:30:00Z,47.2368
2022-01-14T07:40:00Z,14.3443
2022-01-14T07:50:00Z,55.6402
2022-01-14T08:00:00Z,12.5082
2022-01-14T08:10:00Z,72.9380
2022-01-14T08:20:00Z,1.5866
2022-01-14T08:30:00Z,123.7690
2022-01-14T08:40:00Z,80.3881
2022-01-14T08:50:00Z,83.7328
2022-01-14T09:00:00Z,-0.4693
2022-01-14T09:10:00Z,64.6755
2022-01-14T09:20:00Z,23.5902
2022-01-14T09:30:00Z,21.2652
2022-01-14T09:40:00Z,17.2997
2022-01-14T09:50:00Z,-45.1229
2022-01-14T10:00:00Z,83.9597
2022-01-14T10:10:00Z,-35.5824
2022-01-14T10:20:00Z,-14.9882
2022-01-14T10:30:00Z,19.6570
2022-01-14T10:40:00Z,47.8647
2022-01-14T10:50:00Z,102.2811
2022-01-14T11:00:00Z,-166.0265
2022-01-14T11:10:00Z,70.0893
2022-01-14T11:20:00Z,29.7846
2022-01-14T11:30:00Z,-182.1498
2022-01-14T11:40:00Z,47.5746
2022-01-14T11:50:00Z,160.7011
2022-01-14T12:00:00Z,150.3060
2022-01-14T12:10:00Z,56.6848
2022-01-14T12:20:00Z,-66.4282
2022-01-14T12:30:00Z,-63.7983
2022-01-14T12:40:00Z,-19.6334
2022-01-14T12:50:00Z,18.3976
2022-01-14T13:00:00Z,-135.5202
2022-01-14T13:10:00Z,-40.3834
2022-01-14T13:20:00Z,19.6882
2022-01-14T13:30:00Z,-63.2943
2022-01-14T13:40:00Z,51.9703
2022-01-14T13:50:00Z,-118.9573
2022-01-14T14:00:00Z,-13.6070
2022-01-14T14:10:00Z,-30.7380
2022-01-14T14:20:00Z,-1.3283
2022-01-14T14:30:00Z,-89.7472
2022-01-14T14:40:00Z,72.5659
2022-01-14T14:50:00Z,-136.8391
2022-01-14T15:00:00Z,-206.2053
2022-01-14T15:10:00Z,118.3308
2022-01-14T15:20:00Z,-118.6540
2022-01-14T15:30:00Z,-110.5123
2022-01-14T15:40:00Z,-12.0069
2022-01-14T15:50:00Z,36.9454
2022-01-14T16:00:00Z,-150.0890
2022-01-14T16:10:00Z,65.7735
2022-01-14T16:20:00Z,6.9152
2022-01-14T16:30:00Z,-263.3210
2022-01-14T16:40:00Z,60.2977
2022-01-14T16:50:00Z,109.4124
2022-01-14T17:00:00Z,-66.8114
2022-01-14T17:10:00Z,94.9297
2022-01-14T17:20:00Z,-28.7542
2022-01-14T17:30:00Z,36.2074
2022-01-14T17:40:00Z,-83.7084
2022-01-14T17:50:00Z,-18.1525
2022-01-14T18:00:00Z,-189.3504
2022-01-14T18:10:00Z,93.5885
2022-01-14T18:20:00Z,18.9603
2022-01-14T18:30:00Z,77.5142
2022-01-14T18:40:00Z,-11.2342
2022-01-14T18:50:00Z,-113.2508
2022-01-14T19:00:00Z,-70.8980
2022-01-14T19:10:00Z,15.7079
2022-01-14T19:20:00Z,-2.3563
2022-01-14T19:30:00Z,70.7219
2022-01-14T19:40:00Z,-0.5269
2022-01-14T19:50:00Z,40.7384
2022-01-14T20:00:00Z,90.7152
2022-01-14T20:10:00Z,-112.0165
2022-01-14T20:20:00Z,-42.2444
2022-01-14T20:30:00Z,63.6073
2022-01-14T20:40:00Z,72.0822
2022-01-14T20:50:00Z,-48.3829
2022-01-14T21:00:00Z,-88.0983
2022-01-14T21:10:00Z,-58.5328
2022-01-14T21:20:00Z,10.3328
2022-01-14T21:30:00Z,-33.2082
2022-01-14T21:40:00Z,-48.8279
2022-01-14T21:50:00Z,17.5116
2022-01-14T22:00:00Z,-92.4344
2022-01-14T22:10:00Z,-148.0576
2022-01-14T22:20:00Z,17.5627
2022-01-14T22:30:00Z,68.7424
2022-01-14T22:40:00Z,39.0042
2022-01-14T22:50:00Z,67.5810
2022-01-14T23:00:00Z,-101.3577
2022-01-14T23:10:00Z,7.3203
2022-01-14T23:20:00Z,50.7036
2022-01-14T23:30:00Z,6.6567
2022-01-14T23:40:00Z,155.1148
2022-01-14T23:50:00Z,155.3806
2022-01-15T00:00:00Z,136.7241
2022-01-15T00:10:00Z,-47.1615
2022-01-15T00:20:00Z,-28.2670
2022-01-15T00:30:00Z,51.4128
2022-01-15T00:40:00Z,-94.9502
2022-01-15T00:50:00Z,22.0060
2022-01-15T01:00:00Z,-238.1077
2022-01-15T01:10:00Z,-70.5330
2022-01-15T01:20:00Z,-13.1584
2022-01-15T01:30:00Z,-11.3171
2022-01-15T01:40:00Z,-45.0358
2022-01-15T01:50:00Z,-35.0697
2022-01-15T02:00:00Z,63.4330
2022-01-15T02:10:00Z,14.7828
2022-01-15T02:20:00Z,-18.3361
2022-01-15T02:30:00Z,10.1853
2022-01-15T02:40:00Z,74.3265
2022-01-15T02:50:00Z,-40.9698
2022-01-15T03:00:00Z,-69.0590
2022-01-15T03:10:00Z,72.9736
2022-01-15T03:20:00Z,76.6146
2022-01-15T03:30:00Z,-119.7736
2022-01-15T03:40:00Z,-21.2312
2022-01-15T03:50:00Z,-233.9136
2022-01-15T04:00:00Z,-105.3985
2022-01-15T04:10:00Z,26.3607
2022-01-15T04:20:00Z,-59.4231
2022-01-15T04:30:00Z,11.1035
2022-01-15T04:40:00Z,-44.1364
2022-01-15T04:50:00Z,41.5226
2022-01-15T05:00:00Z,-138.3667
2022-01-15T05:10:00Z,-2.3913
2022-01-15T05:20:00Z,87.8844
2022-01-15T05:30:00Z,-103.0014
2022-01-15T05:40:00Z,-177.4192
2022-01-15T05:50:00Z,21.8542
2022-01-15T06:00:00Z,-26.6231
2022-01-15T06:10:00Z,190.0278
2022-01-15T06:20:00Z,5.2651
2022-01-15T06:30:00Z,-86.4685
2022-01-15T06:40:00Z,-69.4517
2022-01-15T06:50:00Z,-66.0540
2022-01-15T07:00:00Z,-87.6669
2022-01-15T07:10:00Z,258.4578
2022-01-15T07:20:00Z,125.4200
2022-01-15T07:30:00Z,-38.7342
2022-01-15T07:40:00Z,-24.1943
2022-01-15T07:50:00Z,-43.3303
2022-01-15T08:00:00Z,-63.5847
2022-01-15T08:10:00Z,-15.8946
2022-01-15T08:20:00Z,12.7762
2022-01-15T08:30:00Z,157.6343
2022-01-15T08:40:00Z,-156.1713
2022-01-15T08:50:00Z,167.8990
2022-01-15T09:00:00Z,45.1218
2022-01-15T09:10:00Z,-43.5621
2022-01-15T09:20:00Z,13.3552
2022-01-15T09:30:00Z,-74.6055
2022-01-15T09:40:00Z,0.7087
2022-01-15T09:50:00Z,72.9109
2022-01-15T10:00:00Z,9.5315
2022-01-15T10:10:00Z,-38.0318
2022-01-15T10:20:00Z,-20.4392
2022-01-15T10:30:00Z,102.8578
2022-01-15T10:40:00Z,72.1956
2022-01-15T10:50:00Z,-40.4932
2022-01-15T11:00:00Z,-68.6568
2022-01-15T11:10:00Z,56.0242
2022-01-15T11:20:00Z,27.7082
2022-01-15T11:30:00Z,-13.3437
2022-01-15T11:40:00Z,-124.3177
2022-01-15T11:50:00Z,415.0527
2022-01-15T12:00:00Z,-139.3842
2022-01-15T12:10:00Z,-81.3395
2022-01-15T12:20:00Z,-18.6964
2022-01-15T12:30:00Z,-52.6096
2022-01-15T12:40:00Z,98.2853
2022-01-15T12:50:00Z,-118.4774
2022-01-15T13:00:00Z,-176.2675
2022-01-15T13:10:00Z,90.0327
2022-01-15T13:20:00Z,-23.5500
2022-01-15T13:30:00Z,-12.4929
2022-01-15T13:40:00Z,44.7913
2022-01-15T13:50:00Z,49.6829
2022-01-15T14:00:00Z,-153.0505
2022-01-15T14:10:00Z,-53.1179
2022-01-15T14:20:00Z,-43.2473
2022-01-15T14:30:00Z,55.0221
2022-01-15T14:40:00Z,108.2414
2022-01-15T14:50:00Z,-39.5506
2022-01-15T15:00:00Z,-80.2009
2022-01-15T15:10:00Z,-100.2224
2022-01-15T15:20:00Z,-55.2263
2022-01-15T15:30:00Z,67.1392
2022-01-15T15:40:00Z,58.7542
2022-01-15T15:50:00Z,-81.0969
2022-01-15T16:00:00Z,-218.6037
2022-01-15T16:10:00Z,66.3039
2022-01-15T16:20:00Z,84.6430
2022-01-15T16:30:00Z,-208.6623
2022-01-15T16:40:00Z,106.3547
2022-01-15T16:50:00Z,-8.0591
2022-01-15T17:00:00Z,65.8678
2022-01-15T17:10:00Z,27.8285
2022-01-15T17:20:00Z,-30.8977
2022-01-15T17:30:00Z,10.9274
2022-01-15T17:40:00Z,10.6430
2022-01-15T17:50:00Z,-87.5221
2022-01-15T18:00:00Z,-18.1644
2022-01-15T18:10:00Z,-4.3721
2022-01-15T18:20:00Z,2.2371
2022-01-15T18:30:00Z,-32.2608
2022-01-15T18:40:00Z,-56.0547
2022-01-15T18:50:00Z,51.0630
2022-01-15T19:00:00Z,47.6647
2022-01-15T19:10:00Z,77.0800
2022-01-15T19:20:00Z,-91.3902
2022-01-15T19:30:00Z,112.6142
2022-01-15T19:40:00Z,30.7246
2022-01-15T19:50:00Z,74.4274
2022-01-15T20:00:00Z,-70.7779
2022-01-15T20:10:00Z,-70.7809
2022-01-15T20:20:00Z,78.0459
2022-01-15T20:30:00Z,-57.8604
2022-01-15T20:40:00Z,41.2119
2022-01-15T20:50:00Z,138.4368
2022-01-15T21:00:00Z,-24.2238
2022-01-15T21:10:00Z,-23.6102
2022-01-15T21:20:00Z,-22.8238
2022-01-15T21:30:00Z,-18.4340
2022-01-15T21:40:00Z,46.7691
2022-01-15T21:50:00Z,126.2504
2022-01-15T22:00:00Z,152.9436
2022-01-15T22:10:00Z,-187.2649
2022-01-15T22:20:00Z,-9.2371
2022-01-15T22:30:00Z,-75.2052
2022-01-15T22:40:00Z,19.4990
2022-01-15T22:50:00Z,15.0286
2022-01-15T23:00:00Z,-170.4260
2022-01-15T23:10:00Z,60.6329
2022-01-15T23:20:00Z,38.5848
2022-01-15T23:30:00Z,-61.8306
2022-01-15T23:40:00Z,33.1468
2022-01-15T23:50:00Z,58.5496
2022-01-16T00:00:00Z,-142.5095
2022-01-16T00:10:00Z,4.6385
2022-01-16T00:20:00Z,-43.5897
2022-01-16T00:30:00Z,-83.1696
2022-01-16T00:40:00Z,49.2507
2022-01-16T00:50:00Z,114.5733
2022-01-16T01:00:00Z,-188.6521
2022-01-16T01:10:00Z,-133.9205
2022-01-16T01:20:00Z,22.2634
2022-01-16T01:30:00Z,-52.8949
2022-01-16T01:40:00Z,-39.7113
2022-01-16T01:50:00Z,12.6370
2022-01-16T02:00:00Z,92.3473
2022-01-16T02:10:00Z,-99.9761
2022-01-16T02:20:00Z,-92.3507
2022-01-16T02:30:00Z,-58.9626
2022-01-16T02:40:00Z,-34.0374
2022-01-16T02:50:00Z,77.2037
2022-01-16T03:00:00Z,-75.6566
2022-01-16T03:10:00Z,-32.9538
2022-01-16T03:20:00Z,-29.2696
2022-01-16T03:30:00Z,-74.8313
2022-01-16T03:40:00Z,-33.2015
2022-01-16T03:50:00Z,-150.0388
2022-01-16T04:00:00Z,-15.3862
2022-01-16T04:10:00Z,-103.0196
2022-01-16T04:20:00Z,-6.2089
2022-01-16T04:30:00Z,87.3075
2022-01-16T04:40:00Z,-26.2546
2022-01-16T04:50:00Z,82.6254
2022-01-16T05:00:00Z,-58.5381
2022-01-16T05:10:00Z,35.6109
2022-01-16T05:20:00Z,17.9062
2022-01-16T05:30:00Z,-11.2789
2022-01-16T05:40:00Z,68.1892
2022-01-16T05:50:00Z,33.0820
2022-01-16T06:00:00Z,-20.6066
2022-01-16T06:10:00Z,-67.0694
2022-01-16T06:20:00Z,31.3375
2022-01-16T06:30:00Z,78.3165
